timestamp,store_id,sku,unit,unit_price,transaction_id,qty,cost_price,expiry_date,inventory_open,inventory_close,waste_units
2015-01-15,Mubi,Bread,Unit,140.0,3908,88,102.8157144651349,2015-10-17,103,14,4
2015-01-15,Mubi,Gari (white),100 KG,15000.0,3909,6,12987.962613172625,2015-01-29,53,44,1
2015-01-15,Mubi,Maize (white),100 KG,4000.0,3910,63,3501.716095570769,2015-06-22,72,9,2
2015-01-15,Mubi,Millet,100 KG,9000.0,3911,78,7632.979892681673,2015-06-18,91,13,1
2015-01-15,Mubi,Rice (imported),50 KG,9500.0,3912,44,7965.49020670867,2015-03-19,81,34,1
2015-01-15,Mubi,Rice (local),100 KG,8000.0,3913,17,6322.332167379887,2015-05-22,17,0,2
2015-01-15,Mubi,Sorghum (brown),KG,40.0,3914,68,31.15736265450202,2015-03-24,74,6,2
2015-01-15,Mubi,Sorghum (white),100 KG,4000.0,3915,85,3252.4583597682904,2015-07-27,96,7,3
2015-01-15,Mubi,Yam,100 KG,20000.0,3916,8,16066.056027586788,2015-04-14,43,33,4
2015-01-15,Mubi,Fuel (diesel),L,200.0,3917,8,173.66675142467977,2015-07-22,38,27,3
2015-01-15,Mubi,Fuel (petrol-gasoline),L,130.0,3918,71,115.31342016162039,2015-02-16,116,44,4
2015-01-15,Mubi,Oil (palm),100 L,7000.0,3919,18,4975.000631666632,2015-07-25,33,12,2
2015-01-15,Mubi,Cowpeas (brown),100 KG,13300.0,3920,71,11868.21029923796,2015-12-02,106,33,4
2015-01-15,Mubi,Cowpeas (white),100 KG,12000.0,3921,78,8738.976027098859,2015-04-09,104,25,0
2015-01-15,Mubi,Groundnuts (shelled),100 KG,15000.0,3922,38,13002.531736070023,2015-04-26,38,0,1
2015-02-15,Mubi,Bread,Unit,140.0,4176,47,124.54336063975396,2015-03-05,47,0,3
2015-02-15,Mubi,Gari (white),100 KG,15000.0,4177,83,12249.92447974796,2015-06-22,118,35,2
2015-02-15,Mubi,Maize (white),100 KG,4000.0,4178,77,3361.7617942550532,2015-12-06,106,25,0
