timestamp,store_id,sku,unit,unit_price,transaction_id,qty,cost_price,expiry_date,inventory_open,inventory_close,waste_units
2013-11-15,Giwa,Maize (white),100 KG,6300.0,2328,96,4505.31553442936,2014-08-01,130,31,3
2013-11-15,Giwa,Rice (imported),50 KG,8000.0,2329,90,6696.902723127311,2014-09-21,127,35,2
2013-11-15,Giwa,"Rice (milled, local)",50 KG,14000.0,2330,83,10381.50334019875,2014-04-02,93,6,2
2013-11-15,Giwa,Sorghum (white),100 KG,5200.0,2331,75,4612.32648096702,2014-09-24,115,37,2
2013-12-15,Giwa,Maize (white),100 KG,6300.0,2370,9,5365.74070557957,2014-06-12,13,4,2
2013-12-15,Giwa,Rice (imported),50 KG,8000.0,2371,15,6556.453858713352,2014-09-25,39,22,4
2013-12-15,Giwa,"Rice (milled, local)",50 KG,14000.0,2372,17,9953.308925606232,2014-04-10,60,40,2
2013-12-15,Giwa,Sorghum (white),100 KG,5200.0,2373,95,4458.17385766401,2014-01-06,101,2,1
2014-01-15,Giwa,Maize (white),100 KG,6500.0,2412,61,5235.912453250431,2014-06-20,73,10,2
2014-01-15,Giwa,Rice (imported),50 KG,8000.0,2413,12,6019.762884846636,2014-01-22,50,34,3
2014-01-15,Giwa,"Rice (milled, local)",50 KG,14000.0,2414,58,9988.902093493407,2014-05-06,89,31,3
2014-01-15,Giwa,Sorghum (white),100 KG,5200.0,2415,57,4215.740405244229,2014-04-20,80,21,4
2014-02-15,Giwa,Maize (white),100 KG,5675.0,2454,94,4346.101962947404,2014-04-10,132,36,3
2014-02-15,Giwa,Rice (imported),50 KG,9375.0,2455,89,8077.367924926815,2014-10-23,96,7,4
2014-02-15,Giwa,"Rice (milled, local)",50 KG,14875.0,2456,73,11258.13905605197,2014-12-31,103,28,3
2014-02-15,Giwa,Sorghum (white),100 KG,5275.0,2457,39,4677.650513681311,2014-09-01,56,15,3
2014-03-15,Giwa,Maize (white),100 KG,5500.0,2496,38,4696.858741726263,2014-12-18,84,45,0
2014-03-15,Giwa,Rice (imported),50 KG,9850.0,2497,70,8215.475510321497,2015-03-11,116,45,0
2014-03-15,Giwa,"Rice (milled, local)",50 KG,15400.0,2498,55,11415.351641219584,2014-11-26,65,9,1
2014-03-15,Giwa,Sorghum (white),100 KG,5500.0,2499,20,4228.714206027604,2014-09-26,69,47,4
2014-04-15,Giwa,Maize (white),100 KG,5500.0,2538,91,3927.527067064523,2014-08-01,135,43,4
2014-04-15,Giwa,Rice (imported),50 KG,10000.0,2539,56,7699.145400827888,2015-02-22,67,11,1
2014-04-15,Giwa,"Rice (milled, local)",50 KG,16600.0,2540,49,14492.337088412667,2014-11-24,86,33,4
2014-04-15,Giwa,Sorghum (white),100 KG,5500.0,2541,25,4738.437572145031,2015-02-24,70,41,3
2014-07-15,Giwa,"Cassava meal (gari, yellow)",100 KG,7000.0,2702,41,5392.356105432812,2015-04-25,83,39,3
2014-07-15,Giwa,Gari (white),100 KG,7000.0,2703,51,5232.201381751779,2014-12-07,65,11,4
2014-07-15,Giwa,Maize (white),100 KG,4000.0,2704,79,3430.136147521368,2015-04-19,126,43,4
2014-07-15,Giwa,Maize (yellow),100 KG,4500.0,2705,28,3553.6710139633806,2014-09-03,38,9,1
2014-07-15,Giwa,Millet,100 KG,6500.0,2706,92,5254.045476693224,2015-03-27,94,0,3
2014-07-15,Giwa,Rice (imported),50 KG,7500.0,2707,82,5403.092892420104,2015-01-03,97,15,3
2014-07-15,Giwa,Rice (local),100 KG,13000.0,2708,65,9652.45220707871,2015-05-10,108,42,1
2014-07-15,Giwa,"Rice (milled, local)",50 KG,13000.0,2709,30,11577.618901445827,2014-08-28,56,25,0
2014-07-15,Giwa,Sorghum (brown),100 KG,4200.0,2710,39,3615.460741176944,2015-01-04,80,41,1
2014-07-15,Giwa,Sorghum (white),100 KG,4700.0,2711,92,3651.392298935199,2014-09-08,122,28,1
2014-07-15,Giwa,Yam,100 KG,13000.0,2712,80,11485.549804058017,2014-08-06,101,20,4
2014-07-15,Giwa,Fuel (diesel),L,165.0,2713,75,134.83612599829658,2015-04-26,93,14,4
2014-07-15,Giwa,Fuel (petrol-gasoline),L,98.5,2714,51,71.99326658939972,2014-12-24,80,29,1
2014-07-15,Giwa,Oil (palm),L,1100.0,2715,91,945.4593954341019,2014-12-06,110,17,3
2014-07-15,Giwa,Cowpeas (brown),100 KG,16000.0,2716,9,13869.99350758497,2014-09-08,21,9,0
2014-07-15,Giwa,Cowpeas (white),100 KG,14500.0,2717,82,12544.291677238964,2014-09-18,115,29,1
2014-07-15,Giwa,Groundnuts (shelled),100 KG,24000.0,2718,45,18164.2942594398,2014-12-30,70,21,2
2014-08-15,Giwa,"Cassava meal (gari, yellow)",100 KG,8375.0,2915,17,5916.747476753471,2015-05-25,50,31,2
2014-08-15,Giwa,Gari (white),100 KG,7850.0,2916,58,6786.858629944551,2015-01-06,76,17,4
2014-08-15,Giwa,Maize (white),100 KG,4325.0,2917,39,3765.1876705725217,2014-10-22,79,40,1
2014-08-15,Giwa,Maize (yellow),100 KG,5075.0,2918,31,3732.3029925219857,2015-01-24,74,39,0
2014-08-15,Giwa,Millet,100 KG,6350.0,2919,86,5107.876125862945,2014-10-02,124,38,3
2014-08-15,Giwa,Rice (imported),50 KG,7500.0,2920,48,6431.552377408633,2015-07-23,73,22,1
2014-08-15,Giwa,Rice (local),100 KG,12750.0,2921,89,9205.189981450047,2014-12-23,124,33,2
2014-08-15,Giwa,"Rice (milled, local)",50 KG,12750.0,2922,74,9872.662153256892,2015-06-10,112,35,0
2014-08-15,Giwa,Sorghum (brown),100 KG,4350.0,2923,36,3736.3074700464517,2015-08-08,74,38,0
2014-08-15,Giwa,Sorghum (white),100 KG,4700.0,2924,42,3764.9532065822,2014-10-30,42,0,0
2014-08-15,Giwa,Yam,100 KG,12900.0,2925,50,11266.75340220632,2015-03-19,83,29,0
2014-08-15,Giwa,Fuel (diesel),L,162.5,2926,23,118.20858588846536,2015-02-02,70,46,4
2014-08-15,Giwa,Fuel (petrol-gasoline),L,99.25,2927,10,88.91528456509252,2015-07-27,59,46,1
2014-08-15,Giwa,Oil (palm),L,1158.33,2928,98,824.9571974863377,2015-07-19,105,4,0
2014-08-15,Giwa,Cowpeas (brown),100 KG,19400.0,2929,8,14736.56720418367,2015-07-24,19,11,0
2014-08-15,Giwa,Cowpeas (white),100 KG,14150.0,2930,82,10736.5914544448,2015-01-19,106,24,0
2014-08-15,Giwa,Groundnuts (shelled),100 KG,20750.0,2931,59,14706.8369784224,2015-01-10,88,29,1
2014-09-15,Giwa,Bread,Unit,174.66,3134,74,145.36910426604152,2015-05-05,117,40,2
2014-09-15,Giwa,"Cassava meal (gari, yellow)",100 KG,10000.0,3135,80,8718.002500238228,2015-08-25,112,32,2
2014-09-15,Giwa,Gari (white),100 KG,8480.0,3136,98,5948.6442112119375,2015-02-23,136,38,3
2014-09-15,Giwa,Maize (white),100 KG,3436.0,3137,79,2852.975939065898,2015-06-25,85,3,0
2014-09-15,Giwa,Maize (yellow),100 KG,3864.0,3138,4,3196.780706596712,2014-10-25,28,23,4
2014-09-15,Giwa,Millet,100 KG,6984.0,3139,89,6218.46950097795,2014-10-02,99,7,4
2014-09-15,Giwa,Rice (imported),50 KG,9276.0,3140,14,7742.185720422885,2014-12-29,33,17,0
2014-09-15,Giwa,Rice (local),100 KG,13620.0,3141,69,9782.908441852245,2014-11-11,95,22,3
2014-09-15,Giwa,"Rice (milled, local)",50 KG,13620.0,3142,61,11621.621385483419,2014-12-09,108,47,4
2014-09-15,Giwa,Sorghum (brown),100 KG,4600.0,3143,37,3841.421529167626,2014-12-07,66,28,4
2014-09-15,Giwa,Sorghum (white),100 KG,4612.0,3144,37,4000.040210269697,2014-10-07,43,5,2
2014-09-15,Giwa,Yam,100 KG,12620.0,3145,92,10603.998128379553,2015-02-27,136,40,0
2014-09-15,Giwa,Fuel (diesel),L,157.0,3146,94,116.57681964467453,2014-12-02,115,21,0
2014-09-15,Giwa,Fuel (petrol-gasoline),L,97.0,3147,59,73.7820721711637,2015-04-20,66,5,1
2014-09-15,Giwa,Oil (palm),L,1208.0,3148,96,868.2458426502211,2015-04-02,124,27,1
