timestamp,store_id,sku,unit,unit_price,transaction_id,qty,cost_price,expiry_date,inventory_open,inventory_close,waste_units
2016-06-15,Custom,Maize flour,2.1 KG,323.0,8506,56,246.16116921800352,2016-07-03,74,18,1
2016-06-15,Custom,Rice (imported),2.8 KG,1200.0,8507,28,936.882374840631,2016-12-25,61,29,2
2016-06-15,Custom,Rice (local),2.7 KG,868.0,8508,18,707.4336636138459,2016-10-07,41,20,3
2016-06-15,Custom,Yam,2.5 KG,221.0,8509,28,174.08876184444634,2016-12-27,30,2,1
2016-06-15,Custom,Fish,KG,267.0,8510,47,189.7904362847017,2017-01-14,96,47,3
2016-06-15,Custom,Meat (beef),KG,1066.7,8511,56,751.2779704178157,2017-05-19,99,39,4
2016-06-15,Custom,Meat (goat),KG,1066.7,8512,97,795.8055407293792,2017-01-31,106,6,3
2016-06-15,Custom,Milk (powder),400 G,400.0,8513,94,351.73628539376944,2017-01-17,136,38,4
2016-06-15,Custom,Oil (palm),L,333.0,8514,45,259.38973687354996,2016-08-05,93,47,4
2016-06-15,Custom,Oil (vegetable),L,400.0,8515,79,347.5366490979895,2017-02-01,97,15,0
2016-06-15,Custom,Beans (red),2.5 KG,538.0,8516,18,451.1601941987344,2016-11-03,33,11,3
2016-06-15,Custom,Beans (white),2.5 KG,519.0,8517,35,459.49183783547574,2017-05-05,56,20,0
2016-06-15,Custom,Groundnuts,2.2 KG,554.0,8518,72,497.726314817624,2017-05-09,106,32,3
2016-06-15,Custom,Onions,0.5 KG,50.0,8519,70,35.2771750796975,2016-10-25,77,7,2
2016-07-15,Custom,Maize flour,2.1 KG,355.0,8892,75,314.6626115191962,2017-03-26,93,16,0
2016-07-15,Custom,Rice (imported),2.8 KG,1000.0,8893,59,897.267587868175,2017-02-17,65,2,0
2016-07-15,Custom,Rice (local),2.7 KG,771.0,8894,98,628.2322326501792,2016-07-31,133,31,3
2016-07-15,Custom,Yam,2.5 KG,294.0,8895,54,248.69029622457745,2016-09-13,57,1,4
2016-07-15,Custom,Eggs,30 pcs,1033.3,8896,5,795.1738318290093,2016-08-12,18,10,2
2016-07-15,Custom,Fish,KG,67.0,8897,69,57.621482382641396,2017-04-04,78,7,4
2016-07-15,Custom,Meat (beef),KG,1100.0,8898,97,807.8493227919812,2017-05-26,134,34,0
2016-07-15,Custom,Meat (goat),KG,1200.0,8899,40,848.8644924884843,2016-08-29,44,1,3
2016-07-15,Custom,Milk (powder),400 G,850.0,8900,27,759.5894130764013,2016-12-11,66,36,0
2016-07-15,Custom,Oil (palm),L,333.0,8901,86,271.0852979259686,2016-12-31,133,44,1
2016-07-15,Custom,Oil (vegetable),L,400.0,8902,59,303.46613803367217,2017-06-04,97,34,2
2016-07-15,Custom,Beans (red),2.5 KG,558.0,8903,38,496.3323598838724,2016-10-04,39,0,2
2016-07-15,Custom,Beans (white),2.5 KG,625.0,8904,12,480.8565286623708,2017-03-29,35,22,0
2016-07-15,Custom,Groundnuts,2.2 KG,700.0,8905,11,585.4576166157763,2016-09-02,55,41,2
2016-07-15,Custom,Onions,0.5 KG,50.0,8906,61,41.72409560414923,2016-10-03,95,33,4
2016-08-15,Custom,Maize flour,2.1 KG,404.0,9293,76,290.85022769452917,2016-08-23,84,8,2
2016-08-15,Custom,Millet,2.6 KG,557.0,9294,58,391.0424805517851,2016-11-01,101,43,1
2016-08-15,Custom,Rice (imported),2.8 KG,1150.0,9295,24,982.4264694686854,2017-05-04,31,6,0
2016-08-15,Custom,Rice (local),2.7 KG,820.0,9296,81,661.0507510148337,2016-11-16,100,17,2
2016-08-15,Custom,Yam,2.5 KG,313.0,9297,51,231.51082968929975,2017-05-17,73,19,0
2016-08-15,Custom,Eggs,30 pcs,800.0,9298,16,713.0645799801704,2017-07-10,34,15,4
2016-08-15,Custom,Fish,KG,107.0,9299,53,93.59681531607885,2017-04-12,80,24,3
2016-08-15,Custom,Meat (beef),KG,1000.0,9300,46,747.8951551729451,2017-08-07,77,27,0
2016-08-15,Custom,Meat (goat),KG,800.0,9301,69,716.5644567994985,2017-07-07,71,0,2
2016-08-15,Custom,Milk (powder),400 G,500.0,9302,52,390.4801739402544,2017-06-10,85,32,1
2016-08-15,Custom,Oil (palm),L,327.0,9303,98,253.56498647564956,2017-08-06,136,38,1
2016-08-15,Custom,Oil (vegetable),L,387.0,9304,54,304.12946540991857,2017-01-07,95,41,3
2016-08-15,Custom,Beans (red),2.5 KG,625.0,9305,77,521.6561168855231,2017-04-06,83,5,0
2016-08-15,Custom,Groundnuts,2.2 KG,600.0,9306,86,517.2287558812989,2017-03-10,106,19,1
2016-08-15,Custom,Bananas,1.3 KG,266.7,9307,12,193.48001375914757,2017-02-08,53,37,1
2016-08-15,Custom,Onions,0.5 KG,75.0,9308,10,62.45514996235205,2016-09-28,16,5,1
2016-08-15,Custom,Oranges,400 G,106.7,9309,97,86.92281062027479,2017-07-14,127,28,2
2016-08-15,Custom,Spinach,300 G,36.7,9310,2,30.957000585825416,2017-04-22,7,4,0
2016-08-15,Custom,Watermelons,2.1 KG,233.3,9311,25,164.7024285666464,2017-07-14,66,38,1
2016-09-15,Custom,Maize flour,2.1 KG,355.0,9703,35,281.651155335552,2017-03-30,39,1,4
2016-09-15,Custom,Rice (imported),2.8 KG,1150.0,9704,75,1032.8853856965186,2017-02-28,108,32,0
2016-09-15,Custom,Rice (local),2.7 KG,771.0,9705,4,576.8099302412053,2017-02-12,19,11,1
