timestamp,store_id,sku,unit,unit_price,transaction_id,qty,cost_price,expiry_date,inventory_open,inventory_close,waste_units
2013-11-15,Kaura Namoda,Maize (white),100 KG,6200.0,2354,33,4977.032179575508,2014-11-04,64,30,4
2013-11-15,Kaura Namoda,Rice (imported),50 KG,8300.0,2355,39,6798.982087620389,2014-10-22,79,40,2
2013-11-15,Kaura Namoda,"Rice (milled, local)",50 KG,15000.0,2356,90,11732.65817321407,2013-12-20,110,20,1
2013-11-15,Kaura Namoda,Sorghum (white),100 KG,6500.0,2357,96,4861.621120359778,2014-03-31,143,44,0
2013-12-15,Kaura Namoda,Maize (white),100 KG,6200.0,2396,9,4408.347398069842,2014-09-04,13,3,4
2013-12-15,Kaura Namoda,Rice (imported),50 KG,8300.0,2397,7,6030.505864467685,2014-11-13,46,39,3
2013-12-15,Kaura Namoda,"Rice (milled, local)",50 KG,15000.0,2398,69,10971.346093119293,2014-04-22,87,15,4
2013-12-15,Kaura Namoda,Sorghum (white),100 KG,6500.0,2399,55,4714.9140366537495,2014-06-21,71,15,0
2014-01-15,Kaura Namoda,Maize (white),100 KG,6000.0,2438,21,5203.667210421757,2014-01-23,68,43,3
2014-01-15,Kaura Namoda,Rice (imported),50 KG,8300.0,2439,58,5876.967017626598,2014-05-19,78,18,3
2014-01-15,Kaura Namoda,"Rice (milled, local)",50 KG,15000.0,2440,89,12713.254755153468,2014-12-21,138,49,1
2014-01-15,Kaura Namoda,Sorghum (white),100 KG,6200.0,2441,83,4588.112464271348,2014-06-30,87,4,4
2014-02-15,Kaura Namoda,Maize (white),100 KG,5950.0,2480,54,4195.663429618227,2014-10-15,72,14,1
2014-02-15,Kaura Namoda,Rice (imported),50 KG,7850.0,2481,83,6082.881974585829,2014-09-25,101,15,3
2014-02-15,Kaura Namoda,"Rice (milled, local)",50 KG,14750.0,2482,90,11919.066439867276,2014-10-20,114,20,4
2014-02-15,Kaura Namoda,Sorghum (white),100 KG,6200.0,2483,36,4498.901495456471,2014-12-05,40,1,0
2014-03-15,Kaura Namoda,Maize (white),100 KG,5800.0,2522,35,4683.889835362697,2014-06-30,78,40,0
2014-03-15,Kaura Namoda,Rice (imported),50 KG,8000.0,2523,73,6226.84761862049,2014-12-28,111,37,0
