timestamp,store_id,sku,unit,unit_price,transaction_id,qty,cost_price,expiry_date,inventory_open,inventory_close,waste_units
2014-07-15,Gwandu,"Cassava meal (gari, yellow)",100 KG,9000.0,2774,5,6738.287564197338,2015-06-07,19,11,0
2014-07-15,Gwandu,Gari (white),100 KG,8000.0,2775,51,6750.931702184571,2015-02-07,97,46,1
2014-07-15,Gwandu,Maize (white),100 KG,5300.0,2776,1,4400.861550826937,2015-04-13,6,4,0
2014-07-15,Gwandu,Maize (yellow),100 KG,5200.0,2777,85,4203.186539955168,2014-12-27,125,37,0
2014-07-15,Gwandu,Millet,100 KG,6300.0,2778,57,4560.365026689539,2015-04-14,80,19,1
2014-07-15,Gwandu,Rice (imported),50 KG,10700.0,2779,74,8061.198317353128,2014-11-06,114,36,2
2014-07-15,Gwandu,Rice (local),100 KG,14000.0,2780,85,10406.622382798103,2014-10-21,88,0,0
2014-07-15,Gwandu,Sorghum (brown),100 KG,5400.0,2781,9,4281.466197586376,2015-01-23,17,6,3
2014-07-15,Gwandu,Sorghum (white),100 KG,5500.0,2782,44,4204.271805022821,2014-08-19,89,43,3
2014-07-15,Gwandu,Yam,100 KG,50200.0,2783,55,39399.2973608501,2015-03-05,89,30,1
2014-07-15,Gwandu,Fuel (diesel),L,165.0,2784,83,119.09565184056372,2014-08-19,109,23,0
2014-07-15,Gwandu,Fuel (petrol-gasoline),L,97.0,2785,54,69.95560083948872,2015-05-08,59,3,1
2014-07-15,Gwandu,Oil (palm),L,5600.0,2786,34,3967.84016131849,2014-10-10,81,43,4
2014-07-15,Gwandu,Cowpeas (brown),100 KG,14500.0,2787,84,11011.70604389523,2014-11-07,119,31,4
2014-07-15,Gwandu,Cowpeas (white),100 KG,13000.0,2788,71,9586.984653273303,2014-07-22,114,41,1
2014-07-15,Gwandu,Groundnuts (shelled),100 KG,30000.0,2789,14,23700.09194170281,2015-01-16,32,14,2
2014-08-15,Gwandu,"Cassava meal (gari, yellow)",100 KG,8375.0,2988,4,6282.506419407393,2014-10-14,38,33,0
2014-08-15,Gwandu,Gari (white),100 KG,7775.0,2989,70,6678.355557198468,2015-04-21,82,9,4
2014-08-15,Gwandu,Maize (white),100 KG,5325.0,2990,33,4659.487225658806,2014-08-25,70,37,2
2014-08-15,Gwandu,Maize (yellow),100 KG,5385.0,2991,28,4422.747753474244,2015-01-28,47,19,3
2014-08-15,Gwandu,Millet,100 KG,6040.0,2992,9,5334.70896479064,2014-10-29,31,22,4
2014-08-15,Gwandu,Rice (imported),50 KG,10325.0,2993,24,8442.655248237928,2015-04-30,44,20,1
2014-08-15,Gwandu,Rice (local),100 KG,14775.0,2994,54,10710.622616273595,2015-08-14,65,7,4
2014-08-15,Gwandu,Sorghum (brown),100 KG,5415.0,2995,83,3988.5745217539093,2015-06-16,104,20,1
2014-08-15,Gwandu,Sorghum (white),100 KG,5385.0,2996,97,3842.8508216084124,2015-06-03,140,42,1
2014-08-15,Gwandu,Yam,100 KG,51750.0,2997,10,37809.41200657468,2014-09-12,12,0,4
2014-08-15,Gwandu,Fuel (diesel),L,165.0,2998,32,142.83442466420453,2014-09-25,57,25,3
2014-08-15,Gwandu,Fuel (petrol-gasoline),L,97.0,2999,74,77.21034192489066,2014-09-24,82,6,3
2014-08-15,Gwandu,Oil (palm),L,5520.0,3000,99,4274.4015312198135,2015-02-09,118,15,3
2014-08-15,Gwandu,Cowpeas (brown),100 KG,16200.0,3001,17,12966.660679028604,2015-02-25,35,18,4
2014-08-15,Gwandu,Cowpeas (white),100 KG,13200.0,3002,52,11270.452104716558,2015-06-07,63,9,4
2014-08-15,Gwandu,Groundnuts (shelled),100 KG,30150.0,3003,48,23374.40192523201,2015-05-23,68,17,2
2014-09-15,Gwandu,"Cassava meal (gari, yellow)",100 KG,7472.0,3208,85,6384.80119166877,2014-11-08,98,13,1
2014-09-15,Gwandu,Gari (white),100 KG,6700.0,3209,14,5014.022020121984,2014-12-25,32,15,1
2014-09-15,Gwandu,Maize (white),100 KG,5176.0,3210,46,4366.013297479958,2015-04-03,78,31,0
2014-09-15,Gwandu,Maize (yellow),100 KG,5204.0,3211,96,3796.2668149169635,2014-12-12,130,32,3
2014-09-15,Gwandu,Millet,100 KG,4460.0,3212,59,3501.724292549049,2014-11-30,90,31,1
2014-09-15,Gwandu,Rice (imported),50 KG,10210.0,3213,73,8200.625022812246,2015-04-19,115,42,1
2014-09-15,Gwandu,Rice (local),100 KG,13860.0,3214,67,12273.866912423364,2014-10-30,111,43,1
2014-09-15,Gwandu,Sorghum (brown),100 KG,5276.0,3215,91,4461.767228498523,2015-07-22,102,10,3
2014-09-15,Gwandu,Sorghum (white),100 KG,5192.0,3216,25,4477.934932244459,2015-03-08,47,19,2
2014-09-15,Gwandu,Yam,100 KG,31000.0,3217,68,23204.511272861804,2015-03-27,72,2,0
2014-09-15,Gwandu,Fuel (diesel),L,165.0,3218,61,132.59123465475142,2015-03-02,100,38,2
2014-09-15,Gwandu,Fuel (petrol-gasoline),L,97.61,3219,41,72.01928352300804,2015-03-14,57,12,1
2014-09-15,Gwandu,Oil (palm),L,5516.0,3220,72,3925.522105992576,2014-12-30,108,35,4
2014-09-15,Gwandu,Cowpeas (brown),100 KG,14740.0,3221,15,11272.505328492827,2015-03-09,16,0,3
