timestamp,store_id,sku,unit,unit_price,transaction_id,qty,cost_price,expiry_date,inventory_open,inventory_close,waste_units
2023-10-15,Damagum,Maize flour,2.1 KG,1400.0,69484,12,1066.7497398820587,2024-03-08,40,26,0
2023-10-15,Damagum,Millet,2.6 KG,900.0,69485,96,669.7397380290633,2023-11-03,139,42,4
2023-10-15,Damagum,Rice (imported),2.8 KG,3300.0,69486,22,2441.083356765272,2024-04-20,37,12,0
2023-10-15,Damagum,Rice (local),2.7 KG,1800.0,69487,69,1408.7304294176004,2024-09-13,101,28,0
2023-10-15,Damagum,Sorghum,2.7 KG,850.0,69488,61,613.7566624447579,2024-03-08,68,4,4
2023-10-15,Damagum,Yam,2.5 KG,1500.0,69489,92,1222.5379651760877,2024-03-11,126,30,0
2023-10-15,Damagum,Eggs,30 pcs,3000.0,69490,13,2469.802741323956,2024-03-25,45,31,3
2023-10-15,Damagum,Fish,KG,583.0,69491,14,493.2246146890571,2024-06-14,28,10,0
2023-10-15,Damagum,Meat (beef),KG,2000.0,69492,96,1601.814641952439,2023-12-19,139,43,0
2023-10-15,Damagum,Meat (goat),KG,2300.0,69493,48,1661.3261228844165,2024-09-15,57,9,3
2023-10-15,Damagum,Milk (powder),400 G,3300.0,69494,38,2395.8341710418267,2024-08-12,69,30,3
2023-10-15,Damagum,Salt,250 G,125.0,69495,8,102.92618347044153,2024-03-05,56,47,4
2023-10-15,Damagum,Sugar,500 G,700.0,69496,8,541.7163728729405,2024-09-05,25,14,3
2023-10-15,Damagum,Oil (palm),L,1133.0,69497,45,824.2760251816634,2024-03-04,94,48,1
2023-10-15,Damagum,Oil (vegetable),L,1200.0,69498,49,1022.2590020756891,2024-03-24,68,16,4
2023-10-15,Damagum,Beans (red),2.5 KG,1700.0,69499,55,1243.3634967718488,2024-07-09,72,17,4
2023-10-15,Damagum,Beans (white),2.5 KG,1600.0,69500,58,1412.6871639311887,2024-03-15,106,45,1
2023-10-15,Damagum,Cowpeas,2.5 KG,1000.0,69501,47,824.1706604509098,2024-07-03,48,0,3
2023-10-15,Damagum,Groundnuts,2.2 KG,1300.0,69502,58,952.5167578852462,2024-08-11,76,16,3
2023-10-15,Damagum,Bananas,1.3 KG,350.0,69503,26,262.8954562606408,2024-05-27,69,43,2
2023-10-15,Damagum,Onions,0.5 KG,350.0,69504,19,253.54143291347893,2024-05-19,50,31,0
2023-10-15,Damagum,Oranges,400 G,200.0,69505,38,173.23081753147952,2024-01-22,65,24,0
2023-10-15,Damagum,Spinach,300 G,200.0,69506,11,158.1378637224074,2024-09-05,31,20,0
2023-10-15,Damagum,Tomatoes,0.5 KG,200.0,69507,9,148.26203567407745,2023-10-26,29,19,4
2023-10-15,Damagum,Watermelons,2.1 KG,250.0,69508,86,222.77590151532956,2023-12-07,131,45,0
2024-01-15,Damagum,Maize flour,2.1 KG,1394.97,70795,9,1144.76908845598,2024-09-10,18,7,2
2024-01-15,Damagum,Millet,2.6 KG,1166.32,70796,48,964.8792427234744,2024-10-03,91,42,2
